main_category,code,url,product_name,nutrition_grade_fr,energy,proteins,stores_y
Meat,3181231001725,https://fr.openfoodfacts.org/produit/3181231001725/steak-special-hamburger-charal,Steak Spécial Hamburger,d,761,14,
Meat,3597519297078,https://fr.openfoodfacts.org/produit/3597519297078/hache-de-boeuf-a-l-echalote-emile-charotain,Haché de Bœuf à l'Échalote,c,498,19,
Meat,3181238954932,https://fr.openfoodfacts.org/produit/3181238954932/tartare-aux-couteaux-legumes-marines-la-barquette-de-175-g-charal,Tartare aux couteaux & légumes marinés la barquette de 175 g,b,586,15,
Meat,3460320023405,https://fr.openfoodfacts.org/produit/3460320023405/hache-au-boeuf-100g-monier-viandes-produits-elabores,Hache au boeuf 100g,d,824,14,
Meat,2000000069970,https://fr.openfoodfacts.org/produit/2000000069970/fondant-de-boeuf-cru-marine-charal,Fondant de boeuf cru mariné,c,552,22,Intermarché
Processed meat,3572170121047,https://fr.openfoodfacts.org/produit/3572170121047/bresaola-la-trattoria,Bresaola,d,766,32,Grand Frais
Offals,2269430006695,https://fr.openfoodfacts.org/produit/2269430006695/foie-boeuf-1-tranche-sans-marque,Foie Bœuf 1 tranche,-,-,-,Leclerc
Meat,3265980125571,https://fr.openfoodfacts.org/produit/3265980125571/2-haches-aux-couteaux-pur-boeuf-graines-de-courges-tendre-plus,2 Hachés aux Couteaux Pur Bœuf Graines de Courges,a,510,21,
Meat,3770005344030,https://fr.openfoodfacts.org/produit/3770005344030/10-burgers-nature-20-mg-surgeles-les-surgeles-eljaouda,10 Burgers Nature (20% MG) Surgelés,-,-,-,
Meat,3661112092139,https://fr.openfoodfacts.org/produit/3661112092139/viande-hachee-pur-boeuf-20-mg-ferial,Viande Hachée Pur Bœuf (20% MG),-,-,-,Leclerc
Meat,2695334029261,https://fr.openfoodfacts.org/produit/2695334029261/entrecote-viande-bovine-a-griller-belle-france,Entrecôte Viande Bovine à Griller,-,-,-,
Meat,26008387,https://fr.openfoodfacts.org/produit/26008387/pastrami-de-boeuf-rolffes,Pastrami de bœuf,c,481,22,Aldi
Meat,3265980129982,https://fr.openfoodfacts.org/produit/3265980129982/hache-au-boeuf-elivia,Haché au Bœuf,d,866,16,Casino
Meat,0248038029857,https://fr.openfoodfacts.org/produit/0248038029857/viande-bovine-2x-steak-a-griller-leclerc,Viande bovine 2x steak** à griller,-,-,-,Leclerc
Meat,2438548030773,https://fr.openfoodfacts.org/produit/2438548030773/entrecote-franprix,Entrecôte,-,-,-,Franprix
Meat,3760087842005,https://fr.openfoodfacts.org/produit/3760087842005/10-burgers-arcadie-sud-ouest,10 Burgers,c,837,13.5,Carrefour
Meat,3375220036045,https://fr.openfoodfacts.org/produit/3375220036045/viande-des-grisons-galibier,Viande des Grisons,d,845,39,Auchan
Meat,2500275027408,https://fr.openfoodfacts.org/produit/2500275027408/hampe-hutten-traditional-beef,Hampe,-,-,-,
Meat,3661112037796,https://fr.openfoodfacts.org/produit/3661112037796/plancha-pierre-a-griller-boeuf-ferial,Plancha & Pierre à Griller - Bœuf,-,-,-,Leclerc
Meat,3700048100010,https://fr.openfoodfacts.org/produit/3700048100010/boulettes-au-boeuf-andre-krief,Boulettes au Bœuf,b,858,17,
Meat,20637590,https://fr.openfoodfacts.org/produit/20637590/filet-de-charolais-l-etal-du-boucher,Filet de Charolais,a,711,23,Lidl
Meat,3265980128749,https://fr.openfoodfacts.org/produit/3265980128749/8-haches-tendres-frais-tendre-plus,8 Hachés Tendres Frais,d,870,16,
Meat,3265980359044,https://fr.openfoodfacts.org/produit/3265980359044/egrene-au-boeuf-elivia-professionnels,Égrené au Bœuf,d,1063,16,
Offals,3266110098215,https://fr.openfoodfacts.org/produit/3266110098215/rognon-de-boeuf-entier-kermene,Rognon de Bœuf Entier,-,-,-,Leclerc
Meat,26067605,https://fr.openfoodfacts.org/produit/26067605/2-faux-filets-boucherie-st-clement,2 Faux-Filets,a,619,22,Aldi
Meat,0208706020203,https://fr.openfoodfacts.org/produit/0208706020203/steak-a-griller-leclerc,Steak*** à griller,-,-,-,Leclerc
Meat,2205298064682,https://fr.openfoodfacts.org/produit/2205298064682/bavette-aloyau-piecee-congelee-sans-marque,Bavette Aloyau piécée congelée,-,-,-,
Meat,3449865266126,https://fr.openfoodfacts.org/produit/3449865266126/les-tranches-de-boeuf-charolais-aoste,Les tranches de boeuf charolais,c,469,21,
Meat,0249890079707,https://fr.openfoodfacts.org/produit/0249890079707/2-chateaubriands-charal,2 Chateaubriands,a,473,23,
Meat,0207231042377,https://fr.openfoodfacts.org/produit/0207231042377/veau-blanquette-a-mijoter-carrefour,Veau Blanquette ** à Mijoter,-,-,-,Carrefour
Meat,3265980129609,https://fr.openfoodfacts.org/produit/3265980129609/idee-hamburger-tendre-plus,Idée! Hamburger,d,860,16,Intermarché
Meat,3266110093142,https://fr.openfoodfacts.org/produit/3266110093142/pave-en-tournedos-a-griller-selectionne-par-nos-bouchers,Pavé*** en tournedos à griller,c,887,17,
Offals,2666834006175,https://fr.openfoodfacts.org/produit/2666834006175/foie-de-boeuf-sans-marque,Foie de boeuf,a,540,20,
Meat,3265980153147,https://fr.openfoodfacts.org/produit/3265980153147/tendre-plus-tendre-et-plus,Tendre & plus,a,556,22,
Meat,3273230067908,https://fr.openfoodfacts.org/produit/3273230067908/charolais-hache-pur-boeuf-5-mg-bigard,Charolais haché pur bœuf (5% MG),a,791,20.4,Carrefour
Meat,3039050141224,https://fr.openfoodfacts.org/produit/3039050141224/3-ultra-savoureux-15-mg-socopa,3 Ultra Savoureux 15%MG,c,833,13,
Meat,3173820006778,https://fr.openfoodfacts.org/produit/3173820006778/corned-beef-liberty,Corned Beef,d,1013,24,
Meat,3181238948290,https://fr.openfoodfacts.org/produit/3181238948290/steaks-de-boeuf-charal,Steaks de Bœuf,b,540,19,
Meat,0202113022249,https://fr.openfoodfacts.org/produit/0202113022249/bavette-d-aloyau-a-griller-leclerc,Bavette d'aloyau à griller,-,-,-,Leclerc
Meat,0202113014305,https://fr.openfoodfacts.org/produit/0202113014305/bavette-d-aloyau-a-griller-leclerc,Bavette d'aloyau à griller,-,-,-,Leclerc
Processed meat,3095755156017,https://fr.openfoodfacts.org/produit/3095755156017/bacon-boeuf-fume-10-tranches-environ-fleury-michon,Bacon boeuf fumé - 10 tranches environ,d,501,24,Auchan
Meat,3039050338921,https://fr.openfoodfacts.org/produit/3039050338921/hache-du-chef-avec-legumes-cuisines-socopa,Haché du Chef avec Légumes Cuisinés,c,744,11,
Processed meat,3263859448516,https://fr.openfoodfacts.org/produit/3263859448516/viande-des-grisons-marche-franprix,Viande des Grisons,d,806,39.5,Franprix
Processed meat,8004225044933,https://fr.openfoodfacts.org/produit/8004225044933/bresaola-casa-modena,Bresaola,d,644,32,Franprix
Offals,2438435015418,https://fr.openfoodfacts.org/produit/2438435015418/foie-de-boeuf-sans-marque,Foie de bœuf,a,540,20,Leclerc
Processed meat,8007975018049,https://fr.openfoodfacts.org/produit/8007975018049/bresaola-gusto-leggero-fiorucci,Bresaola Gusto leggero,d,703,32,
Offals,2438435011946,https://fr.openfoodfacts.org/produit/2438435011946/foie-de-boeuf-sans-marque,Foie de bœuf ,a,540,20,Leclerc
Offals,2409382013680,https://fr.openfoodfacts.org/produit/2409382013680/foie-de-boeuf-sans-marque,Foie de bœuf,a,540,20,Carrefour market
Meat,3265980174296,https://fr.openfoodfacts.org/produit/3265980174296/2-paves-de-boeuf-a-la-bearnaise-extra-tendre-marines-tendre-noix,2 Pavés de Bœuf à la béarnaise extra tendre marinés,b,590,19,
Meat,3273230068769,https://fr.openfoodfacts.org/produit/3273230068769/mon-hache-boucher-bigard,Mon hache boucher,c,766,18.5,Carrefour market
Meat,3254568024191,https://fr.openfoodfacts.org/produit/3254568024191/cheveux-d-ange-pur-boeuf-auchan,Cheveux d'Ange Pur Bœuf,a,506,19.6,Auchan
Meat,3257984150673,https://fr.openfoodfacts.org/produit/3257984150673/hache-au-boeuf-cora,Haché au Bœuf,c,861,16,Cora
Meat,3265980174265,https://fr.openfoodfacts.org/produit/3265980174265/2-paves-de-boeuf-extra-tendres-tendre-et-plus,2 pavés de boeuf extra-tendres,a,452,20,
Meat,0219411031750,https://fr.openfoodfacts.org/produit/0219411031750/viande-des-grisons-finement-tranchee-carrefour,Viande des Grisons Finement Tranchée,d,818,40,Carrefour
Processed meat,8028257012012,https://fr.openfoodfacts.org/produit/8028257012012/bresaola-montorsi,Bresaola,-,724,34,Casino
Meat,3245415270267,https://fr.openfoodfacts.org/produit/3245415270267/carpaccio-de-boeuf-finement-tranche-a-l-huile-d-olive-ccitron-carrefour,Carpaccio de Bœuf Finement Tranché à l'Huile d'olive & Ccitron,b,904,20,Carrefour
Meat,0212090054515,https://fr.openfoodfacts.org/produit/0212090054515/viande-bovine-caissette-base-cote-a-griller-leclerc,Viande bovine caissette base cote ** a griller,-,-,-,Leclerc
Meat,20638085,https://fr.openfoodfacts.org/produit/20638085/viande-hachee-pur-boeuf-l-etal-du-boucher,Viande Hachée Pur Bœuf,d,1032,17,
Meat,3039050149480,https://fr.openfoodfacts.org/produit/3039050149480/4-haches-au-boeuf-tendrement-bon,4 Hachés au Bœuf,c,833,13,
Meat,3265980362167,https://fr.openfoodfacts.org/produit/3265980362167/extra-tendre-tendre-et-plus,Extra Tendre,d,1039,15,Cora
Meat,20638610,https://fr.openfoodfacts.org/produit/20638610/roti-a-rotir-l-etal-du-boucher,Rôti** à rôtir,a,487,20.6,LIDL
Meat,5060365860072,https://fr.openfoodfacts.org/produit/5060365860072/4-beef-kebabs-simply-halal,4 Beef Kebabs,c,679,18.4,Noz
Meat,2293723038377,https://fr.openfoodfacts.org/produit/2293723038377/bavette-d-aloyau-x2-selectionne-par-didier,Bavette d'aloyau x2,-,-,-,
Meat,3257983000245,https://fr.openfoodfacts.org/produit/3257983000245/noix-de-boeuf-sechee-cora,Noix de Bœuf Séchée,d,904,45.4,Cora
Meat,3512690003843,https://fr.openfoodfacts.org/produit/3512690003843/delice-de-boeuf-isla-delice,Délice de Bœuf,-,399,14.9,Auchan
Meat,2886972047698,https://fr.openfoodfacts.org/produit/2886972047698/viande-bovine-caissette-basses-cotes-a-griller-intermarche,Viande bovine caissette basses côtes** à griller,-,-,-,Intermarché
Meat,0204279029988,https://fr.openfoodfacts.org/produit/0204279029988/viande-bovine-pour-fondue-carrefour,Viande Bovine pour Fondue,-,-,-,Carrefour
Meat,2222602045793,https://fr.openfoodfacts.org/produit/2222602045793/la-rotisserie-du-boucher-paleron-de-boeuf-fondant-et-son-jus-a-la-vigneronne-bigard,La Rôtisserie du Boucher Paleron de Bœuf Fondant et son Jus à la Vigneronne,c,679,20.5,
Meat,0205116009385,https://fr.openfoodfacts.org/produit/0205116009385/viande-bovine-1-steak-a-griller-auchan,Viande bovine 1 steak* à griller ,-,-,-,Auchan
Meat,2438548040802,https://fr.openfoodfacts.org/produit/2438548040802/paves-en-tournedos-franprix,Pavés en Tournedos,-,-,-,Franprix
Meat,2438549042775,https://fr.openfoodfacts.org/produit/2438549042775/pave-viande-bovine-a-griller-franprix,Pavé - Viande bovine à griller,-,-,-,Franprix
Meat,2438542030113,https://fr.openfoodfacts.org/produit/2438542030113/entrecote-franprix,Entrecôte,-,-,-,Franprix
Offals,2438438025780,https://fr.openfoodfacts.org/produit/2438438025780/rognon-de-boeuf-cube-sans-marque,Rognon de Bœuf Cube,a,389,17,Franprix
Meat,2438550021585,https://fr.openfoodfacts.org/produit/2438550021585/bavette-d-aloyau-franprix,Bavette d'Aloyau,-,-,-,Franprix
Meat,2494593019613,https://fr.openfoodfacts.org/produit/2494593019613/1-onglet-charal,1 Onglet,a,641,19,Franprix
Meat,3187832936787,https://fr.openfoodfacts.org/produit/3187832936787/4-haches-de-boeuf-et-sachet-d-assaisonnement-special-grillades-charal,4 Hachés de Bœuf et sachet d'assaisonnement spécial grillades,d,1055,18,Franprix
Meat,0249835032538,https://fr.openfoodfacts.org/produit/0249835032538/faux-filet-bio-charal,Faux-Filet Bio,-,-,-,Franprix
Meat,0292472040343,https://fr.openfoodfacts.org/produit/0292472040343/2-biftecks-charal,2 Biftecks,a,476,23,Franprix
Meat,3127832926074,https://fr.openfoodfacts.org/produit/3127832926074/viande-bovine-race-normande-pour-cuisson-sur-pierre-franprix,Viande Bovine Race Normande pour Cuisson sur Pierre,-,-,-,Franprix
Meat,3350030205683,https://fr.openfoodfacts.org/produit/3350030205683/entrecote-boeuf-bio-monoprix,Entrecôte boeuf bio,-,-,-,Monoprix
Meat,3265980786352,https://fr.openfoodfacts.org/produit/3265980786352/le-mega-chili-tex-mex-tendre-et-plus,Le Méga Chili Tex Mex,d,908,13,
Meat,3257983296259,https://fr.openfoodfacts.org/produit/3257983296259/haches-a-l-oignon-cora,Hachés à l'Oignon,c,772,13.8,Cora
Meat,2438540028013,https://fr.openfoodfacts.org/produit/2438540028013/faux-filet-franprix,Faux-Filet,-,-,-,Franprix
Meat,3181238928650,https://fr.openfoodfacts.org/produit/3181238928650/4-fines-pieces-de-boeuf-assaisonnees-2-fines-pieces-de-boeuf-a-la-provencale-2-fines-pieces-de-boeuf-au-concasse-de-3-poivres-charal,4 Fines Pièces de Bœuf Assaisonnées (2 Fines Pièces de Bœuf à la Provençale - 2 Fines Pièces de Bœuf au Concassé de 3 Poivres),d,613,19,Franprix
Meat,0292451081671,https://fr.openfoodfacts.org/produit/0292451081671/2-tournedos-dans-le-filet-charal,2 Tournedos dans le Filet,a,476,23,Franprix
Meat,3449840416669,https://fr.openfoodfacts.org/produit/3449840416669/viande-des-grisons,Viande des Grisons,-,-,-,
Meat,0206799009457,https://fr.openfoodfacts.org/produit/0206799009457/viande-bovine-bio-steak-a-griller-auchan,Viande bovine bio - steak* à griller,-,-,-,Auchan
Meat,0206799011153,https://fr.openfoodfacts.org/produit/0206799011153/viande-bovine-bio-steak-a-griller-auchan,Viande bovine bio - steak* à griller,-,-,-,Auchan
Processed meat,3263859182816,https://fr.openfoodfacts.org/produit/3263859182816/viande-des-grisons-franprix,Viande des Grisons,d,810,39.2,Franprix
Meat,3700029203433,https://fr.openfoodfacts.org/produit/3700029203433/viande-hachee-pur-boeuf-maayane,Viande Hachée Pur Bœuf,-,831,-,Franprix
Meat,3181238936181,https://fr.openfoodfacts.org/produit/3181238936181/barbecue-4-haches-de-boeuf-sachet-d-assaisonnement-special-grillades-charal,Barbecue 4 Hachés de Boeuf & Sachet d'assaisonnement spécial grillades,d,1055,18,Simply Market
Meat,3039050164315,https://fr.openfoodfacts.org/produit/3039050164315/30-boulettes-kefta-aux-epices-halal-surgelees-sans-marque,30 Boulettes Kefta aux Épices Halal Surgelées,d,854,13,Franprix
Meat,0242742041167,https://fr.openfoodfacts.org/produit/0242742041167/2-biftecks-bio-charal,2 Biftecks Bio,-,-,-,Franprix
Meat,0292451065923,https://fr.openfoodfacts.org/produit/0292451065923/2-tournedos-dans-le-filet-charal,2 Tournedos dans le filet,-,465,23,HYPER U
Meat,0292451069181,https://fr.openfoodfacts.org/produit/0292451069181/2-tournedos-dans-le-filet-charal,2 tournedos dans le filet,-,465,23,Intermarché
Meat,0292477060544,https://fr.openfoodfacts.org/produit/0292477060544/2-faux-filets-de-boeuf-charal,2 Faux-Filets de Bœuf,a,622,22,Franprix
Meat,0292430051107,https://fr.openfoodfacts.org/produit/0292430051107/2-paves-grand-cru-charal,2 Pavés Grand Cru,-,-,-,Franprix
Meat,3181238930202,https://fr.openfoodfacts.org/produit/3181238930202/special-bolognaise-charal,Spécial Bolognaise,b,452,8.2,Franprix
Meat,3181238928681,https://fr.openfoodfacts.org/produit/3181238928681/4-paves-de-boeuf-charal,4 Pavés de Bœuf,a,476,23,Franprix
Meat,0292246035421,https://fr.openfoodfacts.org/produit/0292246035421/2-x-bavette-d-aloyau-procared,2 x Bavette d'Aloyau,-,-,-,Carrefour market
Meat,0200022039426,https://fr.openfoodfacts.org/produit/0200022039426/viande-bovine-steak-a-griller-leclerc,viande bovine steak à griller,-,-,-,Leclerc
Meat,0242742050299,https://fr.openfoodfacts.org/produit/0242742050299/2-biftecks-bio-charal,2 Biftecks bio **,-,-,-,Intermarché
Meat,3384480091602,https://fr.openfoodfacts.org/produit/3384480091602/smiley-burgers-de-veau-giraudi,Smiley Burgers de Veau,c,895,16.5,
Meat,20277741,https://fr.openfoodfacts.org/produit/20277741/viande-hachee-l-etal-du-boucher,Viande  hachée,e,1038,17,L'IDL
Meat,3267180334012,https://fr.openfoodfacts.org/produit/3267180334012/viande-bovine-a-griller-bavette-aloyau-x2-gineys,Viande bovine à griller Bavette Aloyau X2,-,-,-,Netto
Meat,0203357120371,https://fr.openfoodfacts.org/produit/0203357120371/rosbif-sans-marque,rosbif  ,-,-,-,boucheries André
Meat,0205843093015,https://fr.openfoodfacts.org/produit/0205843093015/queues-de-boeuf-boucheries-andre,Queues de bœuf,-,-,-,Boucheries André
Meat,0204268035228,https://fr.openfoodfacts.org/produit/0204268035228/poitrine-de-boeuf-boucheries-andre,Poitrine de bœuf ,-,-,-,Boucheries André
Meat,0204232077476,https://fr.openfoodfacts.org/produit/0204232077476/roti-de-veau-farci-aux-olives-boucheries-andre,Roti de veau farci aux olives,-,-,-,Boucheries André
Meat,0204526074846,https://fr.openfoodfacts.org/produit/0204526074846/roti-de-veau-a-la-provencale-boucheries-andre,Roti de veau à la provencale,-,-,-,Boucheries André
Meat,0204529074980,https://fr.openfoodfacts.org/produit/0204529074980/roti-de-veau-a-l-indienne-boucheries-andre,Roti de veau à l'indienne,-,-,-,Boucheries André
Meat,2870293034048,https://fr.openfoodfacts.org/produit/2870293034048/viande-charolaise-viande-bovine-a-griller-sans-marque,Viande charolaise - viande bovine à griller,-,-,-,Carrefour market
Meat,0200182004722,https://fr.openfoodfacts.org/produit/0200182004722/viande-pour-animaux-boucheries-andre,Viande pour animaux,-,-,-,Boucheries André
One-dish meals,0200248079046,https://fr.openfoodfacts.org/produit/0200248079046/brochettes-de-boeuf-boucheries-andre,Brochettes de boeuf,-,-,-,Boucheries André
Meat,0370009190058,https://fr.openfoodfacts.org/produit/0370009190058/burger-a-l-oignon-surgeles-isla-mondial,Burger à l'oignon surgelés,-,-,-,Auchan
Meat,0202883054716,https://fr.openfoodfacts.org/produit/0202883054716/faux-filets-boucheries-andre,Faux filets,-,-,-,
Meat,0201168028473,https://fr.openfoodfacts.org/produit/0201168028473/boeuf-hache-boucheries-andre,bœuf  haché,-,-,-,Boucheries André
Meat,0201736013184,https://fr.openfoodfacts.org/produit/0201736013184/v-bovine-1x-steak-a-griller-leclerc,V. bovine 1x steak*** à griller,-,-,-,Leclerc
Meat,0201751018249,https://fr.openfoodfacts.org/produit/0201751018249/v-bovine-1x-steak-a-griller-leclerc,V. bovine 1x steak* à griller,-,-,-,Leclerc
Meat,0206778018432,https://fr.openfoodfacts.org/produit/0206778018432/viande-bovine-bio-filet-en-pave-a-griller-auchan,Viande bovine bio filet*** en pavé à griller,-,-,-,Auchan
Meat,3245415521659,https://fr.openfoodfacts.org/produit/3245415521659/eminces-de-boeuf-et-legumes-special-wok-carrefour,Emincés de Boeuf et légumes spécial Wok,-,-,-,Carrefour
Meat,3181238943028,https://fr.openfoodfacts.org/produit/3181238943028/entrecote-charal,Entrecôte,c,952,19,
Meat,3267180334029,https://fr.openfoodfacts.org/produit/3267180334029/viande-bovine-a-griller-gineys-qualite-bouchere,Viande bovine à griller,-,-,-,
Meat,3273230298975,https://fr.openfoodfacts.org/produit/3273230298975/carpaccio-pistou-bigard,"Carpaccio, Pistou",a,644,19.4,Super U
Meat,0211660023425,https://fr.openfoodfacts.org/produit/0211660023425/1-steak-jean-roze,1 Steak ,-,-,-,Intermarché
Meat,0280090031881,https://fr.openfoodfacts.org/produit/0280090031881/all-black-angus-succulent-pave-de-rumsteak-de-nouvelle-zelande-quart-de-coeur,All Black Angus Succulent pavé de Rumsteak de Nouvelle-Zélande,-,-,-,Cora
Meat,3250391503285,https://fr.openfoodfacts.org/produit/3250391503285/le-super-tendre-netto,Le Super Tendre,d,842,17.5,Netto
